post_id,meta_key,meta_value
61006,_ywgc_amount_total,100
61013,_ywgc_amount_total,100
61026,_ywgc_amount_total,100
61033,_ywgc_amount_total,100
61027,_ywgc_amount_total,100
61034,_ywgc_amount_total,100
61055,_ywgc_amount_total,100
61056,_ywgc_amount_total,100
61050,_ywgc_amount_total,100
61052,_ywgc_amount_total,100
61053,_ywgc_amount_total,100
61073,_ywgc_amount_total,100
61074,_ywgc_amount_total,100
61069,_ywgc_amount_total,100
61063,_ywgc_amount_total,100
61070,_ywgc_amount_total,100
61077,_ywgc_amount_total,100
61071,_ywgc_amount_total,100
61065,_ywgc_amount_total,100
61059,_ywgc_amount_total,100
61072,_ywgc_amount_total,100
61066,_ywgc_amount_total,100
61086,_ywgc_amount_total,100
61081,_ywgc_amount_total,100
61083,_ywgc_amount_total,100
61085,_ywgc_amount_total,100
61100,_ywgc_amount_total,100
61090,_ywgc_amount_total,100
61091,_ywgc_amount_total,100
61098,_ywgc_amount_total,100
61105,_ywgc_amount_total,100
61118,_ywgc_amount_total,100
61103,_ywgc_amount_total,100
61116,_ywgc_amount_total,100
61144,_ywgc_amount_total,100
61151,_ywgc_amount_total,100
61126,_ywgc_amount_total,100
61120,_ywgc_amount_total,100
61121,_ywgc_amount_total,100
61134,_ywgc_amount_total,100
61128,_ywgc_amount_total,100
61135,_ywgc_amount_total,100
61129,_ywgc_amount_total,100
61136,_ywgc_amount_total,100
61157,_ywgc_amount_total,100
61165,_ywgc_amount_total,100
61159,_ywgc_amount_total,100
61154,_ywgc_amount_total,100
61161,_ywgc_amount_total,100
61162,_ywgc_amount_total,100
61175,_ywgc_amount_total,100
61195,_ywgc_amount_total,100
61202,_ywgc_amount_total,100
61197,_ywgc_amount_total,100
61178,_ywgc_amount_total,100
61199,_ywgc_amount_total,100
61206,_ywgc_amount_total,100
61194,_ywgc_amount_total,100
61242,_ywgc_amount_total,100
61211,_ywgc_amount_total,100
61218,_ywgc_amount_total,100
61232,_ywgc_amount_total,100
61253,_ywgc_amount_total,100
61280,_ywgc_amount_total,100
61281,_ywgc_amount_total,100
61276,_ywgc_amount_total,100
61277,_ywgc_amount_total,100
61288,_ywgc_amount_total,100
61316,_ywgc_amount_total,100
61317,_ywgc_amount_total,100
61311,_ywgc_amount_total,100
61312,_ywgc_amount_total,100
61313,_ywgc_amount_total,100
61320,_ywgc_amount_total,100
61323,_ywgc_amount_total,100
61325,_ywgc_amount_total,100
61336,_ywgc_amount_total,100
61338,_ywgc_amount_total,100
61339,_ywgc_amount_total,100
61335,_ywgc_amount_total,100
61341,_ywgc_amount_total,100
61348,_ywgc_amount_total,100
61349,_ywgc_amount_total,100
61350,_ywgc_amount_total,100
61344,_ywgc_amount_total,100
61351,_ywgc_amount_total,100
61345,_ywgc_amount_total,100
61346,_ywgc_amount_total,100
61347,_ywgc_amount_total,100
61362,_ywgc_amount_total,100
61363,_ywgc_amount_total,100
61364,_ywgc_amount_total,100
61372,_ywgc_amount_total,100
61374,_ywgc_amount_total,100
61380,_ywgc_amount_total,100
61376,_ywgc_amount_total,100
61377,_ywgc_amount_total,100
61389,_ywgc_amount_total,100
61390,_ywgc_amount_total,100
61397,_ywgc_amount_total,100
61398,_ywgc_amount_total,100
61402,_ywgc_amount_total,100
61428,_ywgc_amount_total,100
61423,_ywgc_amount_total,100
61430,_ywgc_amount_total,100
61437,_ywgc_amount_total,100
61443,_ywgc_amount_total,100
61472,_ywgc_amount_total,100
61473,_ywgc_amount_total,100
61476,_ywgc_amount_total,100
61483,_ywgc_amount_total,100
61480,_ywgc_amount_total,100
61487,_ywgc_amount_total,100
61493,_ywgc_amount_total,100
61503,_ywgc_amount_total,100
61504,_ywgc_amount_total,100
61506,_ywgc_amount_total,100
61515,_ywgc_amount_total,100
61524,_ywgc_amount_total,100
61537,_ywgc_amount_total,100
61532,_ywgc_amount_total,100
61533,_ywgc_amount_total,100
61553,_ywgc_amount_total,100
61569,_ywgc_amount_total,100
61570,_ywgc_amount_total,100
61580,_ywgc_amount_total,100
61604,_ywgc_amount_total,100
61595,_ywgc_amount_total,100
61603,_ywgc_amount_total,100
61608,_ywgc_amount_total,100
61609,_ywgc_amount_total,100
61610,_ywgc_amount_total,100
61617,_ywgc_amount_total,100
61618,_ywgc_amount_total,100
61633,_ywgc_amount_total,100
61636,_ywgc_amount_total,100
61637,_ywgc_amount_total,100
61640,_ywgc_amount_total,100
61641,_ywgc_amount_total,100
61642,_ywgc_amount_total,100
61651,_ywgc_amount_total,100
61652,_ywgc_amount_total,100
61653,_ywgc_amount_total,100
61663,_ywgc_amount_total,100
61657,_ywgc_amount_total,100
61660,_ywgc_amount_total,100
61690,_ywgc_amount_total,100
61684,_ywgc_amount_total,100
61694,_ywgc_amount_total,100
61697,_ywgc_amount_total,100
61693,_ywgc_amount_total,100
61700,_ywgc_amount_total,100
61699,_ywgc_amount_total,100
61714,_ywgc_amount_total,100
61702,_ywgc_amount_total,100
61715,_ywgc_amount_total,100
61709,_ywgc_amount_total,100
61703,_ywgc_amount_total,100
61710,_ywgc_amount_total,100
61730,_ywgc_amount_total,100
61745,_ywgc_amount_total,100
61739,_ywgc_amount_total,100
61746,_ywgc_amount_total,100
61734,_ywgc_amount_total,100
61741,_ywgc_amount_total,100
61754,_ywgc_amount_total,100
61759,_ywgc_amount_total,100
61764,_ywgc_amount_total,100
61765,_ywgc_amount_total,100
61769,_ywgc_amount_total,100
61770,_ywgc_amount_total,100
61781,_ywgc_amount_total,100
61782,_ywgc_amount_total,100
61794,_ywgc_amount_total,100
61805,_ywgc_amount_total,100
61800,_ywgc_amount_total,100
61810,_ywgc_amount_total,100
61811,_ywgc_amount_total,100
61812,_ywgc_amount_total,100
61815,_ywgc_amount_total,100
61816,_ywgc_amount_total,100
61817,_ywgc_amount_total,100
61822,_ywgc_amount_total,100
61819,_ywgc_amount_total,100
61820,_ywgc_amount_total,100
61821,_ywgc_amount_total,100
61835,_ywgc_amount_total,100
61836,_ywgc_amount_total,100
61834,_ywgc_amount_total,100
61845,_ywgc_amount_total,100
61840,_ywgc_amount_total,100
61849,_ywgc_amount_total,100
61850,_ywgc_amount_total,100
61853,_ywgc_amount_total,100
61862,_ywgc_amount_total,100
61874,_ywgc_amount_total,100
61870,_ywgc_amount_total,100
61877,_ywgc_amount_total,100
61899,_ywgc_amount_total,100
61887,_ywgc_amount_total,100
61888,_ywgc_amount_total,100
61889,_ywgc_amount_total,100
61890,_ywgc_amount_total,100
61891,_ywgc_amount_total,100
61898,_ywgc_amount_total,100
61905,_ywgc_amount_total,100
61906,_ywgc_amount_total,100
61913,_ywgc_amount_total,100
61907,_ywgc_amount_total,100
61914,_ywgc_amount_total,100
61908,_ywgc_amount_total,100
61915,_ywgc_amount_total,100
61904,_ywgc_amount_total,100
61926,_ywgc_amount_total,100
61921,_ywgc_amount_total,100
61940,_ywgc_amount_total,100
61947,_ywgc_amount_total,100
61948,_ywgc_amount_total,100
61950,_ywgc_amount_total,100
61951,_ywgc_amount_total,100
61952,_ywgc_amount_total,100
61949,_ywgc_amount_total,100
61958,_ywgc_amount_total,100
61959,_ywgc_amount_total,100
61960,_ywgc_amount_total,100
61961,_ywgc_amount_total,100
61962,_ywgc_amount_total,100
61969,_ywgc_amount_total,100
61971,_ywgc_amount_total,100
61978,_ywgc_amount_total,100
61979,_ywgc_amount_total,100
61982,_ywgc_amount_total,100
61996,_ywgc_amount_total,100
61997,_ywgc_amount_total,100
62002,_ywgc_amount_total,100
62003,_ywgc_amount_total,100
62004,_ywgc_amount_total,100
62016,_ywgc_amount_total,100
62017,_ywgc_amount_total,100
62012,_ywgc_amount_total,100
62013,_ywgc_amount_total,100
62023,_ywgc_amount_total,100
62029,_ywgc_amount_total,100
62033,_ywgc_amount_total,100
62038,_ywgc_amount_total,100
62046,_ywgc_amount_total,100
62042,_ywgc_amount_total,100
62045,_ywgc_amount_total,100
62050,_ywgc_amount_total,100
62053,_ywgc_amount_total,100
62060,_ywgc_amount_total,100
62054,_ywgc_amount_total,100
62061,_ywgc_amount_total,100
62057,_ywgc_amount_total,100
62067,_ywgc_amount_total,100
62076,_ywgc_amount_total,100
62077,_ywgc_amount_total,100
62081,_ywgc_amount_total,100
62082,_ywgc_amount_total,100
62086,_ywgc_amount_total,100
62104,_ywgc_amount_total,100
62096,_ywgc_amount_total,100
62103,_ywgc_amount_total,100
62105,_ywgc_amount_total,100
62106,_ywgc_amount_total,100
62110,_ywgc_amount_total,100
62111,_ywgc_amount_total,100
62112,_ywgc_amount_total,100
62113,_ywgc_amount_total,100
62123,_ywgc_amount_total,100
62124,_ywgc_amount_total,100
62119,_ywgc_amount_total,100
62127,_ywgc_amount_total,100
62121,_ywgc_amount_total,100
62138,_ywgc_amount_total,100
62134,_ywgc_amount_total,100
62135,_ywgc_amount_total,100
62142,_ywgc_amount_total,100
62141,_ywgc_amount_total,100
62151,_ywgc_amount_total,100
62156,_ywgc_amount_total,100
62174,_ywgc_amount_total,100
62162,_ywgc_amount_total,100
62175,_ywgc_amount_total,100
62163,_ywgc_amount_total,100
62170,_ywgc_amount_total,100
62158,_ywgc_amount_total,100
62178,_ywgc_amount_total,100
62159,_ywgc_amount_total,100
62166,_ywgc_amount_total,100
62167,_ywgc_amount_total,100
62186,_ywgc_amount_total,100
62196,_ywgc_amount_total,100
62197,_ywgc_amount_total,100
62198,_ywgc_amount_total,100
62199,_ywgc_amount_total,100
62212,_ywgc_amount_total,100
62238,_ywgc_amount_total,100
62219,_ywgc_amount_total,100
62239,_ywgc_amount_total,100
62233,_ywgc_amount_total,100
62234,_ywgc_amount_total,100
62228,_ywgc_amount_total,100
62222,_ywgc_amount_total,100
62224,_ywgc_amount_total,100
62246,_ywgc_amount_total,100
62242,_ywgc_amount_total,100
62243,_ywgc_amount_total,100
62257,_ywgc_amount_total,100
62260,_ywgc_amount_total,100
62264,_ywgc_amount_total,100
62276,_ywgc_amount_total,100
62265,_ywgc_amount_total,100
62267,_ywgc_amount_total,100
62268,_ywgc_amount_total,100
62302,_ywgc_amount_total,100
62299,_ywgc_amount_total,100
62287,_ywgc_amount_total,100
62288,_ywgc_amount_total,100
62334,_ywgc_amount_total,100
62323,_ywgc_amount_total,100
62317,_ywgc_amount_total,100
62330,_ywgc_amount_total,100
62324,_ywgc_amount_total,100
62318,_ywgc_amount_total,100
62319,_ywgc_amount_total,100
62332,_ywgc_amount_total,100
62320,_ywgc_amount_total,100
62333,_ywgc_amount_total,100
62327,_ywgc_amount_total,100
62347,_ywgc_amount_total,100
62341,_ywgc_amount_total,100
62348,_ywgc_amount_total,100
62343,_ywgc_amount_total,100
62344,_ywgc_amount_total,100
62338,_ywgc_amount_total,100
62339,_ywgc_amount_total,100
62346,_ywgc_amount_total,100
62360,_ywgc_amount_total,100
62355,_ywgc_amount_total,100
62356,_ywgc_amount_total,100
62369,_ywgc_amount_total,100
62357,_ywgc_amount_total,100
62370,_ywgc_amount_total,100
62351,_ywgc_amount_total,100
62358,_ywgc_amount_total,100
62371,_ywgc_amount_total,100
62372,_ywgc_amount_total,100
62373,_ywgc_amount_total,100
62385,_ywgc_amount_total,100
62375,_ywgc_amount_total,100
62388,_ywgc_amount_total,100
62382,_ywgc_amount_total,100
62389,_ywgc_amount_total,100
62390,_ywgc_amount_total,100
62405,_ywgc_amount_total,100
62406,_ywgc_amount_total,100
62400,_ywgc_amount_total,100
62394,_ywgc_amount_total,100
62407,_ywgc_amount_total,100
62395,_ywgc_amount_total,100
62408,_ywgc_amount_total,100
62402,_ywgc_amount_total,100
62396,_ywgc_amount_total,100
62409,_ywgc_amount_total,100
62397,_ywgc_amount_total,100
62417,_ywgc_amount_total,100
62416,_ywgc_amount_total,100
62425,_ywgc_amount_total,100
62426,_ywgc_amount_total,100
62427,_ywgc_amount_total,100
62421,_ywgc_amount_total,100
62422,_ywgc_amount_total,100
62423,_ywgc_amount_total,100
62436,_ywgc_amount_total,100
62443,_ywgc_amount_total,100
62437,_ywgc_amount_total,100
62445,_ywgc_amount_total,100
62439,_ywgc_amount_total,100
62446,_ywgc_amount_total,100
62440,_ywgc_amount_total,100
62449,_ywgc_amount_total,100
62450,_ywgc_amount_total,100
62452,_ywgc_amount_total,100
62453,_ywgc_amount_total,100
62456,_ywgc_amount_total,100
62532,_ywgc_amount_total,100
62481,_ywgc_amount_total,100
62513,_ywgc_amount_total,100
62462,_ywgc_amount_total,100
62526,_ywgc_amount_total,100
62475,_ywgc_amount_total,100
62507,_ywgc_amount_total,100
62488,_ywgc_amount_total,100
62520,_ywgc_amount_total,100
62514,_ywgc_amount_total,100
62463,_ywgc_amount_total,100
62527,_ywgc_amount_total,100
62476,_ywgc_amount_total,100
62508,_ywgc_amount_total,100
62521,_ywgc_amount_total,100
62502,_ywgc_amount_total,100
62515,_ywgc_amount_total,100
62496,_ywgc_amount_total,100
62509,_ywgc_amount_total,100
62458,_ywgc_amount_total,100
62490,_ywgc_amount_total,100
62522,_ywgc_amount_total,100
62503,_ywgc_amount_total,100
62484,_ywgc_amount_total,100
62516,_ywgc_amount_total,100
62497,_ywgc_amount_total,100
62529,_ywgc_amount_total,100
62478,_ywgc_amount_total,100
62510,_ywgc_amount_total,100
62459,_ywgc_amount_total,100
62523,_ywgc_amount_total,100
62472,_ywgc_amount_total,100
62504,_ywgc_amount_total,100
62485,_ywgc_amount_total,100
62517,_ywgc_amount_total,100
62498,_ywgc_amount_total,100
62479,_ywgc_amount_total,100
62505,_ywgc_amount_total,100
62518,_ywgc_amount_total,100
62531,_ywgc_amount_total,100
62480,_ywgc_amount_total,100
62512,_ywgc_amount_total,100
62525,_ywgc_amount_total,100
62558,_ywgc_amount_total,100
62539,_ywgc_amount_total,100
62559,_ywgc_amount_total,100
62540,_ywgc_amount_total,100
62534,_ywgc_amount_total,100
62560,_ywgc_amount_total,100
62555,_ywgc_amount_total,100
62536,_ywgc_amount_total,100
62556,_ywgc_amount_total,100
62537,_ywgc_amount_total,100
62550,_ywgc_amount_total,100
62551,_ywgc_amount_total,100
62564,_ywgc_amount_total,100
62562,_ywgc_amount_total,100
62563,_ywgc_amount_total,100
62603,_ywgc_amount_total,100
62571,_ywgc_amount_total,100
62584,_ywgc_amount_total,100
62592,_ywgc_amount_total,100
62605,_ywgc_amount_total,100
62580,_ywgc_amount_total,100
62593,_ywgc_amount_total,100
62606,_ywgc_amount_total,100
62574,_ywgc_amount_total,100
62568,_ywgc_amount_total,100
62575,_ywgc_amount_total,100
62588,_ywgc_amount_total,100
62601,_ywgc_amount_total,100
62582,_ywgc_amount_total,100
62602,_ywgc_amount_total,100
62570,_ywgc_amount_total,100
62583,_ywgc_amount_total,100
62623,_ywgc_amount_total,100
62617,_ywgc_amount_total,100
62630,_ywgc_amount_total,100
62625,_ywgc_amount_total,100
62620,_ywgc_amount_total,100
62614,_ywgc_amount_total,100
62654,_ywgc_amount_total,100
62667,_ywgc_amount_total,100
62648,_ywgc_amount_total,100
62655,_ywgc_amount_total,100
62649,_ywgc_amount_total,100
62631,_ywgc_amount_total,100
62651,_ywgc_amount_total,100
62632,_ywgc_amount_total,100
62645,_ywgc_amount_total,100
62639,_ywgc_amount_total,100
62652,_ywgc_amount_total,100
62633,_ywgc_amount_total,100
62640,_ywgc_amount_total,100
62666,_ywgc_amount_total,100
62647,_ywgc_amount_total,100
62692,_ywgc_amount_total,100
62705,_ywgc_amount_total,100
62718,_ywgc_amount_total,100
62731,_ywgc_amount_total,100
62680,_ywgc_amount_total,100
62712,_ywgc_amount_total,100
62693,_ywgc_amount_total,100
62725,_ywgc_amount_total,100
62719,_ywgc_amount_total,100
62700,_ywgc_amount_total,100
62732,_ywgc_amount_total,100
62713,_ywgc_amount_total,100
62726,_ywgc_amount_total,100
62675,_ywgc_amount_total,100
62720,_ywgc_amount_total,100
62701,_ywgc_amount_total,100
62695,_ywgc_amount_total,100
62676,_ywgc_amount_total,100
62702,_ywgc_amount_total,100
62683,_ywgc_amount_total,100
62715,_ywgc_amount_total,100
62696,_ywgc_amount_total,100
62728,_ywgc_amount_total,100
62677,_ywgc_amount_total,100
62716,_ywgc_amount_total,100
62697,_ywgc_amount_total,100
62729,_ywgc_amount_total,100
62678,_ywgc_amount_total,100
62723,_ywgc_amount_total,100
62672,_ywgc_amount_total,100
62717,_ywgc_amount_total,100
62698,_ywgc_amount_total,100
62730,_ywgc_amount_total,100
62679,_ywgc_amount_total,100
62711,_ywgc_amount_total,100
62750,_ywgc_amount_total,100
62757,_ywgc_amount_total,100
62751,_ywgc_amount_total,100
62745,_ywgc_amount_total,100
62758,_ywgc_amount_total,100
62752,_ywgc_amount_total,100
62733,_ywgc_amount_total,100
62740,_ywgc_amount_total,100
62753,_ywgc_amount_total,100
62734,_ywgc_amount_total,100
62735,_ywgc_amount_total,100
62742,_ywgc_amount_total,100
62755,_ywgc_amount_total,100
62749,_ywgc_amount_total,100
62743,_ywgc_amount_total,100
62795,_ywgc_amount_total,100
62776,_ywgc_amount_total,100
62789,_ywgc_amount_total,100
62783,_ywgc_amount_total,100
62764,_ywgc_amount_total,100
62790,_ywgc_amount_total,100
62771,_ywgc_amount_total,100
62784,_ywgc_amount_total,100
62778,_ywgc_amount_total,100
62759,_ywgc_amount_total,100
62791,_ywgc_amount_total,100
62804,_ywgc_amount_total,100
62772,_ywgc_amount_total,100
62798,_ywgc_amount_total,100
62779,_ywgc_amount_total,100
62773,_ywgc_amount_total,100
62799,_ywgc_amount_total,100
62780,_ywgc_amount_total,100
62774,_ywgc_amount_total,100
62781,_ywgc_amount_total,100
62762,_ywgc_amount_total,100
62794,_ywgc_amount_total,100
62775,_ywgc_amount_total,100
62820,_ywgc_amount_total,100
62808,_ywgc_amount_total,100
62821,_ywgc_amount_total,100
62809,_ywgc_amount_total,100
62822,_ywgc_amount_total,100
62810,_ywgc_amount_total,100
62823,_ywgc_amount_total,100
62817,_ywgc_amount_total,100
62824,_ywgc_amount_total,100
62818,_ywgc_amount_total,100
62812,_ywgc_amount_total,100
62806,_ywgc_amount_total,100
62813,_ywgc_amount_total,100
62826,_ywgc_amount_total,100
62852,_ywgc_amount_total,100
62865,_ywgc_amount_total,100
62846,_ywgc_amount_total,100
62872,_ywgc_amount_total,100
62904,_ywgc_amount_total,100
62885,_ywgc_amount_total,100
62847,_ywgc_amount_total,100
62841,_ywgc_amount_total,100
62886,_ywgc_amount_total,100
62867,_ywgc_amount_total,100
62848,_ywgc_amount_total,100
62829,_ywgc_amount_total,100
62861,_ywgc_amount_total,100
62893,_ywgc_amount_total,100
62842,_ywgc_amount_total,100
62887,_ywgc_amount_total,100
62868,_ywgc_amount_total,100
62881,_ywgc_amount_total,100
62830,_ywgc_amount_total,100
62862,_ywgc_amount_total,100
62894,_ywgc_amount_total,100
62875,_ywgc_amount_total,100
62888,_ywgc_amount_total,100
62901,_ywgc_amount_total,100
62850,_ywgc_amount_total,100
62831,_ywgc_amount_total,100
62863,_ywgc_amount_total,100
62895,_ywgc_amount_total,100
62876,_ywgc_amount_total,100
62870,_ywgc_amount_total,100
62902,_ywgc_amount_total,100
62851,_ywgc_amount_total,100
62883,_ywgc_amount_total,100
62864,_ywgc_amount_total,100
62896,_ywgc_amount_total,100
62845,_ywgc_amount_total,100
62877,_ywgc_amount_total,100
62858,_ywgc_amount_total,100
62839,_ywgc_amount_total,100
62903,_ywgc_amount_total,100
62916,_ywgc_amount_total,100
62910,_ywgc_amount_total,100
62923,_ywgc_amount_total,100
62917,_ywgc_amount_total,100
62924,_ywgc_amount_total,100
62905,_ywgc_amount_total,100
62918,_ywgc_amount_total,100
62912,_ywgc_amount_total,100
62913,_ywgc_amount_total,100
62907,_ywgc_amount_total,100
62920,_ywgc_amount_total,100
62914,_ywgc_amount_total,100
62908,_ywgc_amount_total,100
62921,_ywgc_amount_total,100
62915,_ywgc_amount_total,100
62909,_ywgc_amount_total,100
62922,_ywgc_amount_total,100
62948,_ywgc_amount_total,100
62929,_ywgc_amount_total,100
62942,_ywgc_amount_total,100
62949,_ywgc_amount_total,100
62930,_ywgc_amount_total,100
62944,_ywgc_amount_total,100
62938,_ywgc_amount_total,100
62945,_ywgc_amount_total,100
62926,_ywgc_amount_total,100
62933,_ywgc_amount_total,100
62934,_ywgc_amount_total,100
62947,_ywgc_amount_total,100
62928,_ywgc_amount_total,100
62953,_ywgc_amount_total,100
62954,_ywgc_amount_total,100
62962,_ywgc_amount_total,100
62963,_ywgc_amount_total,100
62957,_ywgc_amount_total,100
62964,_ywgc_amount_total,100
62958,_ywgc_amount_total,100
62965,_ywgc_amount_total,100
62959,_ywgc_amount_total,100
62960,_ywgc_amount_total,100
62966,_ywgc_amount_total,100
62974,_ywgc_amount_total,100
62968,_ywgc_amount_total,100
62981,_ywgc_amount_total,100
62982,_ywgc_amount_total,100
62976,_ywgc_amount_total,100
62970,_ywgc_amount_total,100
62977,_ywgc_amount_total,100
62972,_ywgc_amount_total,100
62993,_ywgc_amount_total,100
63000,_ywgc_amount_total,100
62988,_ywgc_amount_total,100
62996,_ywgc_amount_total,100
62990,_ywgc_amount_total,100
62997,_ywgc_amount_total,100
62991,_ywgc_amount_total,100
62998,_ywgc_amount_total,100
62999,_ywgc_amount_total,100
63003,_ywgc_amount_total,100
63004,_ywgc_amount_total,100
63005,_ywgc_amount_total,100
63006,_ywgc_amount_total,100
63007,_ywgc_amount_total,100
63008,_ywgc_amount_total,100
63009,_ywgc_amount_total,100
63010,_ywgc_amount_total,100
63012,_ywgc_amount_total,100
63013,_ywgc_amount_total,100
63011,_ywgc_amount_total,100
63025,_ywgc_amount_total,100
63019,_ywgc_amount_total,100
63026,_ywgc_amount_total,100
63020,_ywgc_amount_total,100
63021,_ywgc_amount_total,100
63022,_ywgc_amount_total,100
63023,_ywgc_amount_total,100
63024,_ywgc_amount_total,100
63018,_ywgc_amount_total,100
63028,_ywgc_amount_total,100
63029,_ywgc_amount_total,100
63030,_ywgc_amount_total,100
63032,_ywgc_amount_total,100
63033,_ywgc_amount_total,100
63034,_ywgc_amount_total,100
63035,_ywgc_amount_total,100
63038,_ywgc_amount_total,100
63039,_ywgc_amount_total,100
63040,_ywgc_amount_total,100
63041,_ywgc_amount_total,100
63051,_ywgc_amount_total,100
63052,_ywgc_amount_total,100
63053,_ywgc_amount_total,100
63054,_ywgc_amount_total,100
63042,_ywgc_amount_total,100
63049,_ywgc_amount_total,100
63043,_ywgc_amount_total,100
63050,_ywgc_amount_total,100
63065,_ywgc_amount_total,100
63067,_ywgc_amount_total,100
63061,_ywgc_amount_total,100
63068,_ywgc_amount_total,100
63071,_ywgc_amount_total,100
63073,_ywgc_amount_total,100
63076,_ywgc_amount_total,100
63084,_ywgc_amount_total,100
63089,_ywgc_amount_total,100
63096,_ywgc_amount_total,100
63090,_ywgc_amount_total,100
63097,_ywgc_amount_total,100
63098,_ywgc_amount_total,100
63086,_ywgc_amount_total,100
63099,_ywgc_amount_total,100
63093,_ywgc_amount_total,100
63087,_ywgc_amount_total,100
63100,_ywgc_amount_total,100
63094,_ywgc_amount_total,100
63088,_ywgc_amount_total,100
63095,_ywgc_amount_total,100
63116,_ywgc_amount_total,100
63119,_ywgc_amount_total,100
63120,_ywgc_amount_total,100
63129,_ywgc_amount_total,100
63126,_ywgc_amount_total,100
63127,_ywgc_amount_total,100
63131,_ywgc_amount_total,100
