post_id,meta_key,meta_value
80120,_ywgc_amount_total,100
80121,_ywgc_amount_total,150
80122,_ywgc_amount_total,250
80123,_ywgc_amount_total,250
80124,_ywgc_amount_total,450
80126,_ywgc_amount_total,300
80127,_ywgc_amount_total,350
80128,_ywgc_amount_total,250
80129,_ywgc_amount_total,125
80130,_ywgc_amount_total,150
80131,_ywgc_amount_total,250
80132,_ywgc_amount_total,200
80133,_ywgc_amount_total,150
80134,_ywgc_amount_total,150
80135,_ywgc_amount_total,100
80136,_ywgc_amount_total,150
80137,_ywgc_amount_total,150
80139,_ywgc_amount_total,160
80140,_ywgc_amount_total,300
80141,_ywgc_amount_total,250
80143,_ywgc_amount_total,100
80144,_ywgc_amount_total,100
80145,_ywgc_amount_total,275
80146,_ywgc_amount_total,180
80147,_ywgc_amount_total,80
80148,_ywgc_amount_total,250
80149,_ywgc_amount_total,120
80150,_ywgc_amount_total,175
80151,_ywgc_amount_total,175
80152,_ywgc_amount_total,175
80153,_ywgc_amount_total,175
80154,_ywgc_amount_total,175
80155,_ywgc_amount_total,175
80156,_ywgc_amount_total,175
80157,_ywgc_amount_total,100
80158,_ywgc_amount_total,240
80159,_ywgc_amount_total,200
80160,_ywgc_amount_total,250
80161,_ywgc_amount_total,200
80162,_ywgc_amount_total,500
80163,_ywgc_amount_total,250
80164,_ywgc_amount_total,300
80165,_ywgc_amount_total,200
80166,_ywgc_amount_total,200
80167,_ywgc_amount_total,250
80168,_ywgc_amount_total,200
80169,_ywgc_amount_total,150
80170,_ywgc_amount_total,100
80171,_ywgc_amount_total,250
80172,_ywgc_amount_total,200
80173,_ywgc_amount_total,150
80174,_ywgc_amount_total,150
80175,_ywgc_amount_total,100
80176,_ywgc_amount_total,500
80177,_ywgc_amount_total,300
80178,_ywgc_amount_total,150
80179,_ywgc_amount_total,175
80181,_ywgc_amount_total,150
80182,_ywgc_amount_total,125
80183,_ywgc_amount_total,250
80184,_ywgc_amount_total,100
80185,_ywgc_amount_total,100
80186,_ywgc_amount_total,100
80187,_ywgc_amount_total,100
80188,_ywgc_amount_total,200
80189,_ywgc_amount_total,150
80190,_ywgc_amount_total,150
80191,_ywgc_amount_total,150
80192,_ywgc_amount_total,250
80193,_ywgc_amount_total,100
80194,_ywgc_amount_total,200
80195,_ywgc_amount_total,50
80196,_ywgc_amount_total,200
80197,_ywgc_amount_total,250
80198,_ywgc_amount_total,150
80199,_ywgc_amount_total,100
80200,_ywgc_amount_total,200
80201,_ywgc_amount_total,250
80202,_ywgc_amount_total,200
80203,_ywgc_amount_total,300
80204,_ywgc_amount_total,150
80205,_ywgc_amount_total,200
80206,_ywgc_amount_total,100
80207,_ywgc_amount_total,140
80208,_ywgc_amount_total,150
80209,_ywgc_amount_total,200
80210,_ywgc_amount_total,100
80211,_ywgc_amount_total,150
80212,_ywgc_amount_total,100
80213,_ywgc_amount_total,100
80214,_ywgc_amount_total,200
80215,_ywgc_amount_total,150
80216,_ywgc_amount_total,200
80217,_ywgc_amount_total,150
80218,_ywgc_amount_total,250
80219,_ywgc_amount_total,150
80220,_ywgc_amount_total,150
80221,_ywgc_amount_total,350
80222,_ywgc_amount_total,100
80223,_ywgc_amount_total,100
80224,_ywgc_amount_total,125
80225,_ywgc_amount_total,100
80226,_ywgc_amount_total,100
80227,_ywgc_amount_total,300
80228,_ywgc_amount_total,150
80229,_ywgc_amount_total,400
80230,_ywgc_amount_total,250
80231,_ywgc_amount_total,132
80232,_ywgc_amount_total,200
80233,_ywgc_amount_total,250
80234,_ywgc_amount_total,200
80235,_ywgc_amount_total,60
80236,_ywgc_amount_total,250
80237,_ywgc_amount_total,150
80238,_ywgc_amount_total,150
80239,_ywgc_amount_total,150
80240,_ywgc_amount_total,220
80241,_ywgc_amount_total,100
80242,_ywgc_amount_total,100
80243,_ywgc_amount_total,400
80244,_ywgc_amount_total,100
80245,_ywgc_amount_total,60
80246,_ywgc_amount_total,250
80247,_ywgc_amount_total,150
80248,_ywgc_amount_total,100
80249,_ywgc_amount_total,400
80250,_ywgc_amount_total,400
80251,_ywgc_amount_total,100
80252,_ywgc_amount_total,100
80253,_ywgc_amount_total,100
80254,_ywgc_amount_total,300
80255,_ywgc_amount_total,150
80256,_ywgc_amount_total,200
80257,_ywgc_amount_total,100
80258,_ywgc_amount_total,200
80259,_ywgc_amount_total,100
80260,_ywgc_amount_total,200
80261,_ywgc_amount_total,100
80262,_ywgc_amount_total,200
80263,_ywgc_amount_total,100
80264,_ywgc_amount_total,75
80265,_ywgc_amount_total,125
80266,_ywgc_amount_total,125
80267,_ywgc_amount_total,125
80268,_ywgc_amount_total,125
80269,_ywgc_amount_total,300
80270,_ywgc_amount_total,100
80271,_ywgc_amount_total,100
80272,_ywgc_amount_total,200
80273,_ywgc_amount_total,100
80274,_ywgc_amount_total,250
80275,_ywgc_amount_total,250
80276,_ywgc_amount_total,235
80277,_ywgc_amount_total,100
80278,_ywgc_amount_total,200
80279,_ywgc_amount_total,300
80280,_ywgc_amount_total,175
80281,_ywgc_amount_total,300
80282,_ywgc_amount_total,100
80283,_ywgc_amount_total,250
80284,_ywgc_amount_total,100
80286,_ywgc_amount_total,200
80287,_ywgc_amount_total,250
80288,_ywgc_amount_total,300
80289,_ywgc_amount_total,125
80290,_ywgc_amount_total,100
80291,_ywgc_amount_total,200
80292,_ywgc_amount_total,250
80293,_ywgc_amount_total,250
80294,_ywgc_amount_total,300
80295,_ywgc_amount_total,100
80296,_ywgc_amount_total,150
80297,_ywgc_amount_total,75
80298,_ywgc_amount_total,150
80299,_ywgc_amount_total,100
80300,_ywgc_amount_total,50
80301,_ywgc_amount_total,100
80302,_ywgc_amount_total,100
80303,_ywgc_amount_total,45
80304,_ywgc_amount_total,100
80305,_ywgc_amount_total,150
80306,_ywgc_amount_total,150
80307,_ywgc_amount_total,400
80308,_ywgc_amount_total,150
80309,_ywgc_amount_total,250
80310,_ywgc_amount_total,400
80311,_ywgc_amount_total,250
80312,_ywgc_amount_total,150
80313,_ywgc_amount_total,150
80314,_ywgc_amount_total,50
80315,_ywgc_amount_total,150
80316,_ywgc_amount_total,100
80317,_ywgc_amount_total,100
80318,_ywgc_amount_total,100
80319,_ywgc_amount_total,200
80320,_ywgc_amount_total,100
80322,_ywgc_amount_total,100
80323,_ywgc_amount_total,300
80324,_ywgc_amount_total,150
80325,_ywgc_amount_total,150
80326,_ywgc_amount_total,150
80327,_ywgc_amount_total,125
80328,_ywgc_amount_total,60
80329,_ywgc_amount_total,125
80330,_ywgc_amount_total,200
80331,_ywgc_amount_total,100
80332,_ywgc_amount_total,200
80333,_ywgc_amount_total,75
80334,_ywgc_amount_total,200
80335,_ywgc_amount_total,300
80336,_ywgc_amount_total,350
80337,_ywgc_amount_total,375
80338,_ywgc_amount_total,100
80339,_ywgc_amount_total,200
80340,_ywgc_amount_total,200
80341,_ywgc_amount_total,100
80342,_ywgc_amount_total,150
80343,_ywgc_amount_total,200
80344,_ywgc_amount_total,350
80345,_ywgc_amount_total,200
80347,_ywgc_amount_total,150
80348,_ywgc_amount_total,700
80349,_ywgc_amount_total,150
80350,_ywgc_amount_total,300
80351,_ywgc_amount_total,100
80352,_ywgc_amount_total,225
80353,_ywgc_amount_total,150
80354,_ywgc_amount_total,150
80355,_ywgc_amount_total,125
80356,_ywgc_amount_total,200
80357,_ywgc_amount_total,200
80358,_ywgc_amount_total,150
80359,_ywgc_amount_total,150
80360,_ywgc_amount_total,150
80361,_ywgc_amount_total,150
80362,_ywgc_amount_total,250
80363,_ywgc_amount_total,250
80364,_ywgc_amount_total,250
80365,_ywgc_amount_total,300
80366,_ywgc_amount_total,150
80367,_ywgc_amount_total,200
80368,_ywgc_amount_total,150
80369,_ywgc_amount_total,50
80370,_ywgc_amount_total,200
80371,_ywgc_amount_total,250
80372,_ywgc_amount_total,100
80373,_ywgc_amount_total,125
80374,_ywgc_amount_total,125
80375,_ywgc_amount_total,200
80376,_ywgc_amount_total,300
80377,_ywgc_amount_total,100
80378,_ywgc_amount_total,150
80379,_ywgc_amount_total,175
80380,_ywgc_amount_total,250
80381,_ywgc_amount_total,200
80382,_ywgc_amount_total,200
80383,_ywgc_amount_total,350
80384,_ywgc_amount_total,500
80385,_ywgc_amount_total,200
80386,_ywgc_amount_total,200
80388,_ywgc_amount_total,250
80389,_ywgc_amount_total,300
80390,_ywgc_amount_total,60
80391,_ywgc_amount_total,200
80392,_ywgc_amount_total,250
80393,_ywgc_amount_total,100
80394,_ywgc_amount_total,400
80397,_ywgc_amount_total,350
80398,_ywgc_amount_total,125
80399,_ywgc_amount_total,100
80400,_ywgc_amount_total,300
80401,_ywgc_amount_total,100
80402,_ywgc_amount_total,200
80403,_ywgc_amount_total,150
80404,_ywgc_amount_total,100
80405,_ywgc_amount_total,150
80406,_ywgc_amount_total,200
80407,_ywgc_amount_total,200
80408,_ywgc_amount_total,200
80409,_ywgc_amount_total,250
80410,_ywgc_amount_total,150
80411,_ywgc_amount_total,150
80412,_ywgc_amount_total,100
80413,_ywgc_amount_total,300
80414,_ywgc_amount_total,75
80415,_ywgc_amount_total,100
80416,_ywgc_amount_total,200
80417,_ywgc_amount_total,150
80418,_ywgc_amount_total,100
80419,_ywgc_amount_total,500
80420,_ywgc_amount_total,200
80421,_ywgc_amount_total,300
80422,_ywgc_amount_total,100
80423,_ywgc_amount_total,200
80424,_ywgc_amount_total,150
80425,_ywgc_amount_total,150
80426,_ywgc_amount_total,225
80427,_ywgc_amount_total,200
80428,_ywgc_amount_total,300
80429,_ywgc_amount_total,350
80430,_ywgc_amount_total,200
80431,_ywgc_amount_total,200
80432,_ywgc_amount_total,200
80433,_ywgc_amount_total,200
80434,_ywgc_amount_total,150
80435,_ywgc_amount_total,80
80436,_ywgc_amount_total,250
80437,_ywgc_amount_total,250
80438,_ywgc_amount_total,250
80439,_ywgc_amount_total,150
80440,_ywgc_amount_total,200
80441,_ywgc_amount_total,50
80442,_ywgc_amount_total,200
80443,_ywgc_amount_total,250
80444,_ywgc_amount_total,100
80445,_ywgc_amount_total,350
80446,_ywgc_amount_total,100
80447,_ywgc_amount_total,400
80448,_ywgc_amount_total,150
80449,_ywgc_amount_total,400
80450,_ywgc_amount_total,400
80451,_ywgc_amount_total,300
80452,_ywgc_amount_total,300
80453,_ywgc_amount_total,100
80455,_ywgc_amount_total,150
80456,_ywgc_amount_total,250
80457,_ywgc_amount_total,200
80458,_ywgc_amount_total,150
80459,_ywgc_amount_total,200
80460,_ywgc_amount_total,200
80461,_ywgc_amount_total,100
80462,_ywgc_amount_total,150
80464,_ywgc_amount_total,200
80465,_ywgc_amount_total,250
80466,_ywgc_amount_total,100
80467,_ywgc_amount_total,100
80468,_ywgc_amount_total,150
80469,_ywgc_amount_total,200
80470,_ywgc_amount_total,150
80471,_ywgc_amount_total,100
80472,_ywgc_amount_total,100
80473,_ywgc_amount_total,100
80474,_ywgc_amount_total,200
80475,_ywgc_amount_total,300
80476,_ywgc_amount_total,200
80477,_ywgc_amount_total,250
80479,_ywgc_amount_total,125
80480,_ywgc_amount_total,150
80481,_ywgc_amount_total,100
80482,_ywgc_amount_total,110
80483,_ywgc_amount_total,150
80484,_ywgc_amount_total,240
80485,_ywgc_amount_total,100
80486,_ywgc_amount_total,150
80487,_ywgc_amount_total,100
80488,_ywgc_amount_total,150
80489,_ywgc_amount_total,100
80490,_ywgc_amount_total,150
80491,_ywgc_amount_total,150
80492,_ywgc_amount_total,150
80493,_ywgc_amount_total,150
80494,_ywgc_amount_total,100
80495,_ywgc_amount_total,300
80496,_ywgc_amount_total,600
80498,_ywgc_amount_total,100
80499,_ywgc_amount_total,200
80500,_ywgc_amount_total,125
80501,_ywgc_amount_total,200
80502,_ywgc_amount_total,100
80503,_ywgc_amount_total,150
80504,_ywgc_amount_total,125
80505,_ywgc_amount_total,200
80506,_ywgc_amount_total,250
80507,_ywgc_amount_total,200
80508,_ywgc_amount_total,200
80509,_ywgc_amount_total,200
80510,_ywgc_amount_total,250
80511,_ywgc_amount_total,501
80512,_ywgc_amount_total,100
80513,_ywgc_amount_total,600
80514,_ywgc_amount_total,150
80515,_ywgc_amount_total,150
80516,_ywgc_amount_total,150
80517,_ywgc_amount_total,250
80518,_ywgc_amount_total,200
80519,_ywgc_amount_total,150
80520,_ywgc_amount_total,150
80521,_ywgc_amount_total,350
80522,_ywgc_amount_total,150
80523,_ywgc_amount_total,250
80524,_ywgc_amount_total,200
80525,_ywgc_amount_total,300
80526,_ywgc_amount_total,150
80527,_ywgc_amount_total,300
80528,_ywgc_amount_total,500
80529,_ywgc_amount_total,300
80530,_ywgc_amount_total,200
80531,_ywgc_amount_total,500
80532,_ywgc_amount_total,150
80533,_ywgc_amount_total,100
80534,_ywgc_amount_total,125
80535,_ywgc_amount_total,150
80536,_ywgc_amount_total,100
80537,_ywgc_amount_total,100
80538,_ywgc_amount_total,75
80539,_ywgc_amount_total,150
80540,_ywgc_amount_total,125
80541,_ywgc_amount_total,300
80542,_ywgc_amount_total,200
80543,_ywgc_amount_total,200
80544,_ywgc_amount_total,300
80545,_ywgc_amount_total,150
80546,_ywgc_amount_total,250
80547,_ywgc_amount_total,150
80548,_ywgc_amount_total,125
80549,_ywgc_amount_total,320
80550,_ywgc_amount_total,300
80551,_ywgc_amount_total,25
80552,_ywgc_amount_total,200
80553,_ywgc_amount_total,150
80554,_ywgc_amount_total,200
80555,_ywgc_amount_total,200
80556,_ywgc_amount_total,200
80557,_ywgc_amount_total,200
80558,_ywgc_amount_total,200
80559,_ywgc_amount_total,150
80560,_ywgc_amount_total,250
80561,_ywgc_amount_total,250
80562,_ywgc_amount_total,100
80563,_ywgc_amount_total,100
80564,_ywgc_amount_total,130
80565,_ywgc_amount_total,300
80566,_ywgc_amount_total,200
80567,_ywgc_amount_total,100
80568,_ywgc_amount_total,200
80569,_ywgc_amount_total,150
80570,_ywgc_amount_total,125
80571,_ywgc_amount_total,400
80572,_ywgc_amount_total,100
80573,_ywgc_amount_total,125
80574,_ywgc_amount_total,150
80575,_ywgc_amount_total,250
80576,_ywgc_amount_total,250
80577,_ywgc_amount_total,150
80578,_ywgc_amount_total,100
80579,_ywgc_amount_total,100
80580,_ywgc_amount_total,200
80581,_ywgc_amount_total,100
80582,_ywgc_amount_total,200
80583,_ywgc_amount_total,100
80584,_ywgc_amount_total,200
80585,_ywgc_amount_total,100
80586,_ywgc_amount_total,250
80587,_ywgc_amount_total,100
80588,_ywgc_amount_total,100
80589,_ywgc_amount_total,500
80590,_ywgc_amount_total,250
80591,_ywgc_amount_total,250
80592,_ywgc_amount_total,250
80593,_ywgc_amount_total,115
80594,_ywgc_amount_total,250
80595,_ywgc_amount_total,100
80596,_ywgc_amount_total,200
80597,_ywgc_amount_total,150
80598,_ywgc_amount_total,150
80599,_ywgc_amount_total,150
80600,_ywgc_amount_total,200
80601,_ywgc_amount_total,100
80602,_ywgc_amount_total,150
80603,_ywgc_amount_total,100
80604,_ywgc_amount_total,100
80605,_ywgc_amount_total,115
80606,_ywgc_amount_total,115
80607,_ywgc_amount_total,115
80608,_ywgc_amount_total,100
80609,_ywgc_amount_total,200
80610,_ywgc_amount_total,200
80611,_ywgc_amount_total,150
80612,_ywgc_amount_total,100
80613,_ywgc_amount_total,100
80614,_ywgc_amount_total,150
80615,_ywgc_amount_total,100
80616,_ywgc_amount_total,100
80617,_ywgc_amount_total,200
80618,_ywgc_amount_total,200
80619,_ywgc_amount_total,200
80620,_ywgc_amount_total,300
80621,_ywgc_amount_total,150
80622,_ywgc_amount_total,100
80623,_ywgc_amount_total,300
80624,_ywgc_amount_total,300
80625,_ywgc_amount_total,300
80626,_ywgc_amount_total,200
80627,_ywgc_amount_total,150
80628,_ywgc_amount_total,400
80629,_ywgc_amount_total,100
80630,_ywgc_amount_total,150
80631,_ywgc_amount_total,200
80632,_ywgc_amount_total,300
80633,_ywgc_amount_total,150
80634,_ywgc_amount_total,350
80635,_ywgc_amount_total,200
80636,_ywgc_amount_total,100
80637,_ywgc_amount_total,150
80639,_ywgc_amount_total,150
80640,_ywgc_amount_total,50
80641,_ywgc_amount_total,100
80642,_ywgc_amount_total,250
80643,_ywgc_amount_total,125
80644,_ywgc_amount_total,125
80645,_ywgc_amount_total,100
80646,_ywgc_amount_total,75
80647,_ywgc_amount_total,200
80648,_ywgc_amount_total,150
80649,_ywgc_amount_total,20
80650,_ywgc_amount_total,200
80651,_ywgc_amount_total,100
80652,_ywgc_amount_total,150
80655,_ywgc_amount_total,150
80656,_ywgc_amount_total,200
80657,_ywgc_amount_total,125
80658,_ywgc_amount_total,400
80659,_ywgc_amount_total,400
80660,_ywgc_amount_total,150
80661,_ywgc_amount_total,100
80662,_ywgc_amount_total,200
80663,_ywgc_amount_total,400
80664,_ywgc_amount_total,200
80665,_ywgc_amount_total,300
80666,_ywgc_amount_total,500
80668,_ywgc_amount_total,125
80669,_ywgc_amount_total,175
80670,_ywgc_amount_total,200
80671,_ywgc_amount_total,175
80672,_ywgc_amount_total,100
80673,_ywgc_amount_total,200
80675,_ywgc_amount_total,150
80676,_ywgc_amount_total,100
80677,_ywgc_amount_total,200
80678,_ywgc_amount_total,250
80679,_ywgc_amount_total,150
80680,_ywgc_amount_total,200
80681,_ywgc_amount_total,150
80682,_ywgc_amount_total,150
80683,_ywgc_amount_total,125
80684,_ywgc_amount_total,250
80685,_ywgc_amount_total,100
80686,_ywgc_amount_total,400
80687,_ywgc_amount_total,115
80688,_ywgc_amount_total,300
80689,_ywgc_amount_total,200
80690,_ywgc_amount_total,400
80691,_ywgc_amount_total,150
80692,_ywgc_amount_total,150
80693,_ywgc_amount_total,150
80694,_ywgc_amount_total,200
80695,_ywgc_amount_total,150
80696,_ywgc_amount_total,200
80697,_ywgc_amount_total,500
80698,_ywgc_amount_total,500
80699,_ywgc_amount_total,500
80700,_ywgc_amount_total,500
80701,_ywgc_amount_total,100
80702,_ywgc_amount_total,200
80703,_ywgc_amount_total,200
80704,_ywgc_amount_total,100
80705,_ywgc_amount_total,100
80706,_ywgc_amount_total,150
80707,_ywgc_amount_total,100
80708,_ywgc_amount_total,300
80709,_ywgc_amount_total,200
80710,_ywgc_amount_total,250
80711,_ywgc_amount_total,250
80713,_ywgc_amount_total,150
80714,_ywgc_amount_total,150
80715,_ywgc_amount_total,150
80716,_ywgc_amount_total,200
80717,_ywgc_amount_total,200
80718,_ywgc_amount_total,150
80719,_ywgc_amount_total,150
80720,_ywgc_amount_total,300
80721,_ywgc_amount_total,150
80722,_ywgc_amount_total,150
80723,_ywgc_amount_total,300
80724,_ywgc_amount_total,300
80725,_ywgc_amount_total,75
80726,_ywgc_amount_total,200
80727,_ywgc_amount_total,250
80728,_ywgc_amount_total,250
80729,_ywgc_amount_total,300
80730,_ywgc_amount_total,150
80731,_ywgc_amount_total,150
80732,_ywgc_amount_total,150
80733,_ywgc_amount_total,600
80734,_ywgc_amount_total,600
80735,_ywgc_amount_total,600
80736,_ywgc_amount_total,600
80737,_ywgc_amount_total,600
80738,_ywgc_amount_total,150
80739,_ywgc_amount_total,200
80740,_ywgc_amount_total,100
80741,_ywgc_amount_total,100
80742,_ywgc_amount_total,100
80743,_ywgc_amount_total,750
80744,_ywgc_amount_total,750
80745,_ywgc_amount_total,750
80746,_ywgc_amount_total,150
80747,_ywgc_amount_total,100
80748,_ywgc_amount_total,120
80749,_ywgc_amount_total,175
80750,_ywgc_amount_total,75
80752,_ywgc_amount_total,100
80753,_ywgc_amount_total,150
80754,_ywgc_amount_total,120
80755,_ywgc_amount_total,100
80756,_ywgc_amount_total,120
80757,_ywgc_amount_total,120
80758,_ywgc_amount_total,100
80759,_ywgc_amount_total,100
80760,_ywgc_amount_total,300
80761,_ywgc_amount_total,125
80762,_ywgc_amount_total,320
80763,_ywgc_amount_total,100
80764,_ywgc_amount_total,100
80765,_ywgc_amount_total,100
80766,_ywgc_amount_total,50
80767,_ywgc_amount_total,313
80768,_ywgc_amount_total,313
80769,_ywgc_amount_total,313
80770,_ywgc_amount_total,100
80771,_ywgc_amount_total,120
80772,_ywgc_amount_total,200
80773,_ywgc_amount_total,200
80774,_ywgc_amount_total,200
80775,_ywgc_amount_total,100
80776,_ywgc_amount_total,250
80777,_ywgc_amount_total,300
80778,_ywgc_amount_total,150
80779,_ywgc_amount_total,100
80780,_ywgc_amount_total,200
80781,_ywgc_amount_total,140
80782,_ywgc_amount_total,125
80783,_ywgc_amount_total,150
80784,_ywgc_amount_total,200
80785,_ywgc_amount_total,300
80786,_ywgc_amount_total,100
80787,_ywgc_amount_total,100
80788,_ywgc_amount_total,200
80789,_ywgc_amount_total,200
80791,_ywgc_amount_total,70
80792,_ywgc_amount_total,100
80793,_ywgc_amount_total,150
80794,_ywgc_amount_total,250
80795,_ywgc_amount_total,75
80796,_ywgc_amount_total,200
80797,_ywgc_amount_total,100
80798,_ywgc_amount_total,100
80799,_ywgc_amount_total,250
80800,_ywgc_amount_total,200
80802,_ywgc_amount_total,500
80803,_ywgc_amount_total,300
80804,_ywgc_amount_total,250
80805,_ywgc_amount_total,50
80806,_ywgc_amount_total,150
80807,_ywgc_amount_total,175
80808,_ywgc_amount_total,100
80809,_ywgc_amount_total,150
80810,_ywgc_amount_total,80
80811,_ywgc_amount_total,175
80812,_ywgc_amount_total,175
80813,_ywgc_amount_total,300
80814,_ywgc_amount_total,300
80815,_ywgc_amount_total,250
80816,_ywgc_amount_total,250
80817,_ywgc_amount_total,150
80818,_ywgc_amount_total,100
80819,_ywgc_amount_total,150
80820,_ywgc_amount_total,150
80821,_ywgc_amount_total,60
80822,_ywgc_amount_total,250
80823,_ywgc_amount_total,100
80824,_ywgc_amount_total,100
80825,_ywgc_amount_total,100
80826,_ywgc_amount_total,350
80827,_ywgc_amount_total,200
80828,_ywgc_amount_total,300
80829,_ywgc_amount_total,300
80830,_ywgc_amount_total,150
80831,_ywgc_amount_total,100
80832,_ywgc_amount_total,150
80833,_ywgc_amount_total,100
80834,_ywgc_amount_total,100
80836,_ywgc_amount_total,200
80837,_ywgc_amount_total,100
80838,_ywgc_amount_total,175
80839,_ywgc_amount_total,200
80840,_ywgc_amount_total,150
80841,_ywgc_amount_total,250
80842,_ywgc_amount_total,150
80843,_ywgc_amount_total,500
80844,_ywgc_amount_total,200
80845,_ywgc_amount_total,200
80846,_ywgc_amount_total,75
80847,_ywgc_amount_total,100
80848,_ywgc_amount_total,50
80849,_ywgc_amount_total,100
80853,_ywgc_amount_total,100
80854,_ywgc_amount_total,100
80855,_ywgc_amount_total,50
80856,_ywgc_amount_total,50
80857,_ywgc_amount_total,50
80858,_ywgc_amount_total,100
80859,_ywgc_amount_total,100
80860,_ywgc_amount_total,100
80861,_ywgc_amount_total,100
80862,_ywgc_amount_total,75
80863,_ywgc_amount_total,100
80864,_ywgc_amount_total,75
80865,_ywgc_amount_total,300
80866,_ywgc_amount_total,550
80867,_ywgc_amount_total,100
80868,_ywgc_amount_total,150
80869,_ywgc_amount_total,100
80870,_ywgc_amount_total,200
80871,_ywgc_amount_total,400
80872,_ywgc_amount_total,300
80873,_ywgc_amount_total,500
80874,_ywgc_amount_total,125
80875,_ywgc_amount_total,160
80876,_ywgc_amount_total,300
80877,_ywgc_amount_total,100
80879,_ywgc_amount_total,200
80880,_ywgc_amount_total,150
80881,_ywgc_amount_total,200
80882,_ywgc_amount_total,200
80883,_ywgc_amount_total,400
80884,_ywgc_amount_total,125
80885,_ywgc_amount_total,125
80886,_ywgc_amount_total,175
80887,_ywgc_amount_total,500
80888,_ywgc_amount_total,150
80889,_ywgc_amount_total,200
80890,_ywgc_amount_total,200
80891,_ywgc_amount_total,250
80892,_ywgc_amount_total,300
80893,_ywgc_amount_total,300
80894,_ywgc_amount_total,300
80895,_ywgc_amount_total,300
80896,_ywgc_amount_total,300
80897,_ywgc_amount_total,400
80898,_ywgc_amount_total,200
80899,_ywgc_amount_total,100
80900,_ywgc_amount_total,300
80901,_ywgc_amount_total,125
80902,_ywgc_amount_total,150
80903,_ywgc_amount_total,300
80904,_ywgc_amount_total,90
80905,_ywgc_amount_total,150
80906,_ywgc_amount_total,150
80907,_ywgc_amount_total,300
80908,_ywgc_amount_total,200
80909,_ywgc_amount_total,100
80910,_ywgc_amount_total,120
80911,_ywgc_amount_total,175
80912,_ywgc_amount_total,100
80913,_ywgc_amount_total,200
80914,_ywgc_amount_total,210
80915,_ywgc_amount_total,100
80916,_ywgc_amount_total,150
80919,_ywgc_amount_total,100
80920,_ywgc_amount_total,100
80921,_ywgc_amount_total,250
80922,_ywgc_amount_total,100
80923,_ywgc_amount_total,200
80924,_ywgc_amount_total,200
80925,_ywgc_amount_total,150
80926,_ywgc_amount_total,100
80927,_ywgc_amount_total,200
80928,_ywgc_amount_total,200
80929,_ywgc_amount_total,500
80930,_ywgc_amount_total,150
80931,_ywgc_amount_total,100
80932,_ywgc_amount_total,125
80933,_ywgc_amount_total,100
80934,_ywgc_amount_total,75
80935,_ywgc_amount_total,100
80936,_ywgc_amount_total,150
80937,_ywgc_amount_total,100
80938,_ywgc_amount_total,200
80939,_ywgc_amount_total,150
80940,_ywgc_amount_total,150
80941,_ywgc_amount_total,200
80942,_ywgc_amount_total,300
80943,_ywgc_amount_total,200
80944,_ywgc_amount_total,100
80945,_ywgc_amount_total,150
80946,_ywgc_amount_total,100
80947,_ywgc_amount_total,100
80948,_ywgc_amount_total,400
80949,_ywgc_amount_total,275
80950,_ywgc_amount_total,65
80952,_ywgc_amount_total,250
80953,_ywgc_amount_total,120
80954,_ywgc_amount_total,100
80955,_ywgc_amount_total,300
80956,_ywgc_amount_total,200
80957,_ywgc_amount_total,200
80958,_ywgc_amount_total,250
80959,_ywgc_amount_total,250
80960,_ywgc_amount_total,225
80961,_ywgc_amount_total,1000
80962,_ywgc_amount_total,1000
80963,_ywgc_amount_total,250
80964,_ywgc_amount_total,200
80965,_ywgc_amount_total,50
80966,_ywgc_amount_total,100
80967,_ywgc_amount_total,80
80968,_ywgc_amount_total,65
80969,_ywgc_amount_total,250
80970,_ywgc_amount_total,400
80971,_ywgc_amount_total,200
80972,_ywgc_amount_total,200
80973,_ywgc_amount_total,500
80974,_ywgc_amount_total,200
80975,_ywgc_amount_total,100
80977,_ywgc_amount_total,200
80978,_ywgc_amount_total,250
80979,_ywgc_amount_total,100
80980,_ywgc_amount_total,350
80981,_ywgc_amount_total,200
80982,_ywgc_amount_total,200
80983,_ywgc_amount_total,200
80984,_ywgc_amount_total,275
80985,_ywgc_amount_total,100
80986,_ywgc_amount_total,180
80987,_ywgc_amount_total,300
80988,_ywgc_amount_total,100
80989,_ywgc_amount_total,250
80990,_ywgc_amount_total,100
80991,_ywgc_amount_total,100
80992,_ywgc_amount_total,220
80993,_ywgc_amount_total,100
80994,_ywgc_amount_total,400
80995,_ywgc_amount_total,125
80996,_ywgc_amount_total,250
80997,_ywgc_amount_total,140
80998,_ywgc_amount_total,250
80999,_ywgc_amount_total,400
81000,_ywgc_amount_total,200
81001,_ywgc_amount_total,200
81002,_ywgc_amount_total,150
81003,_ywgc_amount_total,150
81004,_ywgc_amount_total,120
81005,_ywgc_amount_total,40
81006,_ywgc_amount_total,100
81007,_ywgc_amount_total,150
81008,_ywgc_amount_total,400
81009,_ywgc_amount_total,200
81010,_ywgc_amount_total,400
81011,_ywgc_amount_total,200
81012,_ywgc_amount_total,150
81013,_ywgc_amount_total,150
81014,_ywgc_amount_total,300
81015,_ywgc_amount_total,175
81016,_ywgc_amount_total,150
81017,_ywgc_amount_total,75
81018,_ywgc_amount_total,150
81019,_ywgc_amount_total,100
81020,_ywgc_amount_total,100
81021,_ywgc_amount_total,200
81022,_ywgc_amount_total,100
81023,_ywgc_amount_total,75
81024,_ywgc_amount_total,150
81025,_ywgc_amount_total,200
